	S62	S63	S64	S65	S66	S68	S69	S71	S72	S74	S82	S83	S84	S85	S86
PHOSLIPSYN-PWY	15509.643233840165	215.77777777777777	25451.972151708625	1635.922222222222	650.9625136117662	1198.7119358208654	825.5790834887515	3060.6740393498876	3237.5810687893177	4649.524822703618	11668.640068151137	2394.458715549166	10342.21359020206	7319.597953019541	4751.440810690163
POLYAMINSYN3-PWY	1307.834238367832	0.0	5284.066986593568	0.0	0.0	198.39949298953277	17.3796835281737	172.85547711626643	745.3725202639631	123.38888224837316	1784.0163892880876	497.92105875855657	2264.2187886195957	1258.6897066524723	795.1572378940316
POLYAMSYN-PWY	2726.2452426382015	0.0	6971.868788838992	0.0	86.05526193583523	281.32686789117673	28.62764914850438	737.6892066504956	1048.9008983032058	368.62402662782574	3933.139061905282	824.893898197617	3858.1217702970807	3209.522348888914	1399.3319470302001
POLYISOPRENSYN-PWY	10886.874656506745	194.2	18501.06336923287	1521.42591804706	440.3359815954399	831.502628354232	726.7439903100686	1968.0551694991816	1983.827984249603	3223.0479708313833	8237.288982287677	1696.8784493975688	7669.126106531006	4841.425840070746	3280.4753250807
PPGPPMET-PWY	2658.9538602973553	0.0	183.31370618089798	0.0	0.0	1.2400650224936003	0.0	0.0	0.0	3060.751406365485	25.268894899063934	0.0	16.746328365777018	34.901493680269446	470.79194388050627
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	398.60274543070966	0.0	796.8090597046029	0.0	0.0	0.02335911429516541	0.0	0.0	0.0	5285.870075814761	13.412035917733727	0.0	6.584134695380794	3.4124426994252013	278.348446419093
PRPP-PWY	8524.270511937997	0.0	10209.919961071422	0.0	0.0	0.0	0.0	0.0	0.0	2393.913634831338	2789.698704497714	0.0	2810.489028604583	3252.6829127042174	2494.029532829052
PWY-1269	4421.460949914682	0.0	2046.2536470666873	0.0	0.0	5.245765403646043	106.24239187729069	16.296742160805437	218.12134854732307	2452.921736087464	1264.5315803121964	536.6838347879024	2585.560663518492	2288.3680532778144	1133.4312208236563
PWY-1361	269.0390568379618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.48314270961004
PWY-1501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21703035595243747
PWY-1541	0.0	0.0	54.69333512553967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.74377678807583
PWY-1622	127.67994667276886	0.0	1.9451540546543122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.72567185678456	0.0	0.0	0.0	200.67777078660413
PWY-181	504.04375833443896	0.0	835.0331604851302	0.0	0.0	0.9059973641592236	0.0	0.0	0.0	0.0	154.83977120140975	0.0	0.0	0.0	1272.3532342014528
PWY-1861	2187.2199930651136	0.0	5936.473471502986	0.0	433.78314687674765	148.51186634210643	0.0	711.3244061626826	1080.9238611297137	264.65066384144956	4250.937299022315	856.8758517102497	3178.210494758037	2699.350964875782	606.198969786367
PWY-1882	0.0	0.0	0.008500715520227757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4070964999391117e-09
PWY-2201	0.0	0.0	141.14773420404947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.245785313799416	0.0	0.0
PWY-2221	0.02312300761972134	0.0	0.00019439214784512635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001086657079702332	3.269870667113878e-05	0.00016022520045053102
PWY-2941	5692.865308099867	0.0	2636.5497619885455	0.0	278.97621750313783	263.5234613528985	166.48234836762649	477.9467222613656	312.98632594914994	620.6403756947084	2243.0736244561135	495.0763692935077	1569.3786222862632	2419.943308663815	1244.6887913657893
PWY-2942	13472.301424655463	46.65389268616314	23698.979389271833	1294.9061859153642	608.8688895624024	1105.5769130110018	540.048895189106	2645.616366512124	2974.219399163333	3286.267980137278	10871.988705080423	2319.0864471767995	10194.804185122955	7402.500621422792	4187.490561922534
PWY-3001	12814.662725673927	0.0	22780.303751141484	1501.8456339598192	551.3495863717269	1108.753994597264	497.397307115866	2794.9528516835107	2948.319789617225	3620.3737826081547	10465.006355033764	2153.1729951712205	9115.601649593527	7149.697446519043	3979.767439272499
PWY-3081	0.0	0.0	24.241531271625128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.043754666560364	0.0	0.0	0.0	0.0
PWY-3661	0.0	0.0	0.33477531259092874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	474.1043672824384
PWY-3781	3802.6185431073272	0.0	11127.430854712775	0.0	117.88987127661166	3.189262972508221	0.0	162.43504010109413	1376.1264718655473	2797.579872741868	4863.408289648505	1843.335991496695	7171.121677246682	6754.826208543847	3350.398016558314
PWY-3801	0.32224980370518985	0.0	33.607106407998714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015144284172801232	0.0004557082060689299	16.5370403686367
PWY-3941	3.6199928217348885	0.0	0.47279788626697683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9876881725459564
PWY-4361	0.0	0.0	143.75364029731196	0.0	0.0	0.13592917459794773	0.0	0.0	0.0	130.1077818518231	0.0	0.0	78.26522519360562	0.0	13.785155295394972
PWY-4722	167.27844822870307	0.0	950.9537577271481	0.0	47.25846106992216	0.0	0.0	0.0	24.703015287778886	0.0	393.1923291591949	51.231076009834936	256.62291547480874	0.0	373.35176733266684
PWY-4984	1742.4811554849455	0.0	11962.28017103607	0.0	237.5146075831036	745.6247717121975	5.005002790372848	1657.0833116539814	1420.578046052141	391.6112541212633	5568.894774491597	731.1549712278811	4564.787316531528	1270.0343818445251	1834.7770551081605
PWY-5005	484.1789915731917	0.0	1212.800850578179	0.0	0.0	80.58334141368397	0.0	0.0	116.12329899481509	33.17169526732063	0.0	216.97345538469673	454.9316725280727	307.0347833559142	515.5862543822665
PWY-5022	2935.101762302605	0.0	6704.58689706477	0.0	170.92812216096274	231.23028456190087	35.004431429969614	626.4736647514462	941.7352892517132	802.1716549030643	2845.6858613854783	516.8313241646323	2156.351373540343	1251.6596793209608	958.6582905284712
PWY-5028	961.1988565100576	0.0	303.0201401109128	0.0	0.0	1.8687501142119025	0.0	0.0	105.12944200591622	0.0	377.35319542014463	334.2050214728404	892.3187172793431	678.3828417730149	398.00219444374807
PWY-5088	0.0	0.0	36.08792459214801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3411110833019757	0.0	147.99657334617078	454.26073641039045	33.53100568177734
PWY-5097	11215.041039803187	0.0	21111.530654583094	0.0	516.2866128805363	1049.1490909328816	155.1736408158225	2463.5854488236882	2702.518837441095	3078.8595338856544	9493.388422397744	1954.6828536280816	9127.303168775177	6678.313136163363	3778.3052327204773
PWY-5100	14174.47163059945	240.6412507394774	28792.23074840186	1746.342371481174	776.2952101256952	1641.3692594601691	725.3369843926289	3924.841283313271	3932.701567501545	1754.091259697167	13486.445258420721	3313.5181443980173	12582.93426193073	8849.100919502374	5337.008736710121
PWY-5101	16851.530988934017	0.0	22540.827833947216	1863.494255115614	470.59361247480734	1218.5248196665327	565.847895158913	3060.175548803519	3289.6341187616526	4112.767558795617	10220.651516530042	2137.1329385186696	9583.170244576237	7958.052626309689	4519.141028191266
PWY-5103	12594.690779863147	64.72099335903474	17740.882023721722	1590.1700242911725	337.6950830414757	1002.5272322543686	518.1555220992618	2507.7010598453794	2639.1824324193653	3546.03626418203	8046.53148133583	1756.3575445174001	7552.29926594566	6311.599515296764	3499.3056445663688
PWY-5104	15319.619986792086	79.3455829537538	23633.339810083384	1555.13998206712	507.1251222977161	1281.3666308863378	514.1067643008088	3191.369644418041	3388.2846711495786	2069.5401137671	10785.064453246649	2294.1712751591554	10114.291206127127	8174.22444931556	4594.177752945721
PWY-5121	11108.925795493811	0.0	21568.49247760237	0.0	438.0470249070208	947.200979982187	532.7792832425415	2375.745826052343	2694.336920574656	2636.520539187044	8758.032213349461	2382.1124223887696	8725.350467479246	6902.607008015798	4063.2873050417256
PWY-5154	3400.731033443378	0.0	6380.024981004687	0.0	222.8811317676117	0.5457190043511639	0.0	212.29046578558527	769.6872316801883	817.6545016101129	4124.6954415725495	869.587045205224	4409.185387050864	3019.090444813501	1200.3954615054076
PWY-5177	3817.2893396677114	0.0	1400.339585601681	0.0	1.3540616349189014	0.197726823810464	0.0	0.0	0.0	0.0	972.9364009864228	167.0567787612491	860.9807300604849	626.1169563464214	245.86271449519424
PWY-5178	1051.1550562599832	0.0	64.11901688246148	0.0	0.0	0.0	0.0	0.0	0.0	1659.3739463547483	0.0	0.0	0.0	0.0	182.3884182686687
PWY-5179	0.0	0.0	0.00017588000287634953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5180	2714.4052207875	0.0	1902.192205177043	0.0	0.0	0.0	0.0	0.0	35.49239052735163	1981.684929507644	636.7695643847115	84.76042065054341	747.4021803479375	821.5835837092644	779.1785067243584
PWY-5181	223.39434371452452	0.0	24.45688928598617	0.0	0.0	0.0	0.0	0.0	0.0	2288.1768624491474	0.0	0.0	0.0	0.0	148.04280192930094
PWY-5182	2714.4052207875	0.0	1902.192205177043	0.0	0.0	0.0	0.0	0.0	35.49239052735163	1981.684929507644	636.7695643847115	84.76042065054341	747.4021803479375	821.5835837092644	779.1785067243584
PWY-5183	389.2649540782456	0.0	9.539999999999988e-14	0.0	0.0	0.0	0.0	0.0	0.0	1819.5091039731185	0.0	0.0	0.0	0.0	168.3510916336728
PWY-5184	0.0	0.0	6.4035871247908185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.371115344760612
PWY-5188	4440.878756278088	0.0	15689.318185651857	0.0	294.80307659353684	836.9948863321677	228.24684115602813	1996.212882246512	1894.2654313664839	3149.3958775874976	6192.329507969491	1490.184801515554	5722.810993307404	3674.717319400577	2747.907990363858
PWY-5189	4167.503015872613	0.0	15213.591138693291	0.0	295.7218377619727	844.1876361746985	268.2740018025403	1959.9973435370314	1795.2492060606316	3176.482071804936	5914.15309217953	1368.5136161541723	5378.974039361408	3230.436120108024	2689.2813163059936
PWY-5198	0.0	0.0	0.010136878621149903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.09090909090908	0.0	318.54561009610535	0.010071707342367212
PWY-5265	3368.7219210225794	0.0	8583.086677864163	0.0	427.0566476003809	0.650333574767592	457.93666443705143	653.3543091682651	0.0	1684.5846758420093	4561.084433546658	1140.5817352577083	3654.748034386833	3987.3741899487454	2253.4865375997356
PWY-5266	0.0	0.0	1298.2178505030406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	613.548127442831
PWY-5273	0.0	0.0	1298.2178505030406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	613.548127442831
PWY-5304	1030.828690082527	0.0	3762.414047964794	0.0	0.0	161.19982843292055	62.99607762476103	434.6374103586096	468.4991111263525	43.66885694703526	1241.783590299987	885.19327020159	2648.665949150672	2589.1700404328017	1319.7154790884667
PWY-5345	4320.662028713067	0.0	3748.61386837703	0.0	0.0	0.4208451828631308	9.484136566755478	0.0	669.1555717421965	3166.418434420784	2441.055803314181	1037.701525702582	4151.793406767755	3789.9170419287993	2132.0606636158536
PWY-5347	10149.645566230507	0.0	13373.571406560686	1300.952337700899	171.1005019667146	471.4622590125031	304.81697822065973	1538.0740441500989	2136.469696319188	1354.7764145218316	5319.9532550931635	1070.458243351126	4801.941340885425	4685.423378278798	3457.5005165363013
PWY-5384	8345.045017974233	63.503829151419474	10670.100270545701	1901.1298693688384	0.0	821.5394841487907	421.8037363965178	1841.6903240709116	1410.5159370284402	156.55693240832233	3731.9480030171235	930.7466098766455	3878.073567200452	1576.5592343825988	1957.7066008699987
PWY-5392	0.0	0.0	50.442537915549984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.57235610722361
PWY-5415	2203.892200471801	0.0	1324.697874200012	0.0	0.0	0.0	0.0	0.0	22.115454327105255	1804.4410178587477	85.04339489105253	58.65858218588751	296.9433231384722	464.87419666638334	632.4656537311162
PWY-5417	1253.1620612302622	0.0	69.20069098682494	0.0	0.0	0.0	0.0	0.0	0.0	4360.843442758407	0.0	0.0	0.0	0.0	98.29110492417601
PWY-5419	229.15141369062957	0.0	401.0164565864209	0.0	0.0	0.0	0.0	0.0	0.0	194.73523299932162	7.0577705837131415	0.0	0.0	0.05553090826266524	390.42128015967944
PWY-5420	381.4735105389723	0.0	589.5557820241046	0.0	0.0	0.0	0.0	0.0	0.0	317.5778126194583	11.729151249591485	0.0	0.0	0.09717215416356656	482.492699404864
PWY-5430	478.9054988132538	0.0	74.04169542436365	0.0	0.0	0.0	0.0	0.0	0.0	424.27165311323046	0.0	0.0	0.0	0.0	205.38420055240883
PWY-5431	1253.1620612302622	0.0	69.20069098682494	0.0	0.0	0.0	0.0	0.0	0.0	4360.843442758407	0.0	0.0	0.0	0.0	98.29110492417601
PWY-5484	12706.182560587486	213.92130122210605	19086.607705057497	1810.0622621231087	567.0615201762427	598.006719585245	743.9181388014869	2163.845447768432	2914.928697253054	2344.525622557085	9023.618570211236	2413.5658005149057	8207.760225893968	7483.543711581643	4422.735647777482
PWY-5505	6845.624339981383	0.0	16795.80515047425	1284.2898195673818	175.32019964444055	1152.120611968483	84.45811567092522	2567.084426962782	2048.650618486471	4027.4520041657174	6111.886201680108	1335.1506835498576	5452.204934896998	2952.0074554491957	2596.2593479771003
PWY-5507	1924.5230359409857	0.0	511.74199383394154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.48650378572539	0.0	733.1204650231759	1288.934373576367	1280.5356560542707
PWY-5509	8262.434487362181	0.0	15201.48547015757	0.0	362.8244321393247	833.8047899432974	375.7052086106349	2035.7611517068926	2129.6868053114677	2294.0039850960607	6720.866414838637	1348.930104043447	5724.736620977697	3964.820957851158	2385.0257755998814
PWY-5529	0.0	0.0	0.03873837743270767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	413.8720650194168
PWY-5531	0.0	0.0	7.945007394402107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	395.67923208363163
PWY-5532	0.43291753678193995	0.0	0.013373751553286047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.49999999999999	0.0	241.37082338036723	50.94221051229911
PWY-5634	0.0	0.0	6.623647383527099e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5647	0.0	0.0	208.2605627012369	0.0	0.0	0.0	0.0	0.0	0.0	88.38561389411852	0.0	0.0	0.0	0.0	231.01292486642134
PWY-5651	0.0	0.0	324.36214313809285	0.0	0.0	0.0	0.0	0.0	0.0	123.19741723572096	0.0	0.0	0.0	0.0	223.01810782462385
PWY-5654	3.737254465151338e-05	0.0	250.30736504830142	0.0	0.0	0.0	0.0	0.0	0.0	90.88647721586543	0.0	0.0	0.0	0.03701870836329825	224.09280148756412
PWY-5655	0.0	0.0	343.7856626569405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.8786284700755
PWY-5656	0.0	0.0	27.8862894331432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.863451554855251	0.0	0.0	0.0	0.0
PWY-5659	8197.401513518233	204.86321634151653	21715.41071304936	1657.1623499919904	269.0086699049602	1281.3468830904426	330.5513930979012	3135.0240560182283	3486.8786365837186	489.09302125871335	9573.68703778279	1939.5699535757963	8613.515381433148	6387.524374460679	4056.6537243607727
PWY-5667	16392.592301646233	221.94285714285712	26423.445447238137	1682.662857142857	669.7601660956412	1323.6279496334814	883.3043213041921	3325.324555595382	3425.086889278432	4355.208747538388	12324.112645411697	2536.990292410618	11085.94668113424	7661.711961449473	4954.58911320908
PWY-5676	7752.876489558201	70.52792387140049	13357.00213617071	0.0	550.2514758296792	612.3572764985879	371.46837246794064	1906.1192316213646	1906.83978864234	1267.549546491323	7740.994435237938	1398.361092983042	6998.186795784514	5293.788381852125	2034.8293301214915
PWY-5677	2648.250512646457	0.0	3681.968846622003	0.0	182.72093999282825	91.92758309248755	254.9189114615406	248.37916909581153	534.3353555269305	545.4194535720906	1855.4420077581099	286.3492175759144	1606.2881979226865	1166.8186925014763	426.08665736063926
PWY-5679	0.0	0.0	1.4239853422944804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	15169.118373770658	109.22448425292062	22275.689886957727	1446.0620547438784	585.965542744527	935.3072561257632	804.2429762441627	2487.0085995030227	2989.8875981880283	4265.595691729077	10378.53174735991	2811.9277333098967	9993.410804975161	8516.721490012715	4802.691325501854
PWY-5695	10110.086774446227	203.14106394116953	22699.33779469629	0.0	586.1461305407648	1182.858917464672	629.199656298632	2807.303164375027	2499.4428382811334	1970.3120492924381	9773.832034995201	2211.935779962862	10159.415669975104	7293.061532956852	3595.164101263504
PWY-5705	1962.759028473696	46.92852370510785	3576.8625811656516	1372.3278891875132	207.18685924381427	63.121742457322355	0.0	81.47469792438206	181.35598275803514	220.25133312109548	1685.5940200810157	153.0201521698139	1470.778058128618	206.55656847796752	435.0037378373676
PWY-5737	0.0	0.0	0.029447218831493212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350.08780200308854
PWY-5747	1306.439072901678	0.0	72.50419892545932	0.0	0.0	0.0	0.0	0.0	0.0	2379.47683947001	0.0	0.0	0.0	0.18473479949576618	363.84012688992266
PWY-5757	0.0	0.0	3.064475192325468e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5823	2.55826328528661	0.0	1.4449211633024768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.779308417795914	2.1860483352474676
PWY-5837	440.44322856457603	0.0	607.5342359351191	0.0	0.0	20.4456074674748	0.0	56.10629481095209	86.59556150838037	319.11507194725147	214.14476219583557	30.024321366429294	383.6900777806182	372.65053989391254	166.92081424643283
PWY-5838	1141.9873215471669	0.0	1751.6203012899998	0.0	0.0	61.76555227750352	0.0	171.1354506311285	259.1920100895448	622.5916361904691	630.8043263460712	95.17953420872601	1056.6776588946807	960.4490643582204	462.73257386224714
PWY-5840	1158.7235232099306	0.0	1785.7905396838523	0.0	0.0	62.88798062001101	0.0	172.9020045179381	261.6855609395461	620.3363026612633	636.6812265749409	95.60644828713569	1067.517482397357	969.2751228414023	467.7384735311263
PWY-5845	941.0559762296526	0.0	1298.0330230911493	0.0	0.0	0.0	0.0	0.0	193.62071368535968	0.0	438.89919907981727	60.47466837725314	525.743296708574	615.2150044533257	329.19433131312206
PWY-5850	941.0559762296526	0.0	1298.0330230911493	0.0	0.0	0.0	0.0	0.0	193.62071368535968	0.0	438.89919907981727	60.47466837725314	525.743296708574	615.2150044533257	329.19433131312206
PWY-5855	2831.471282677906	0.0	1889.307981803512	0.0	97.5034762661648	0.029201154273508043	0.0	0.0	108.58363377884886	2953.3980249849546	1248.718729784492	102.24360707674535	1013.2454706362183	315.5149513648532	849.4825986363982
PWY-5856	2831.471282677906	0.0	1889.307981803512	0.0	97.5034762661648	0.029201154273508043	0.0	0.0	108.58363377884886	2953.3980249849546	1248.718729784492	102.24360707674535	1013.2454706362183	315.5149513648532	849.4825986363982
PWY-5857	2831.471282677906	0.0	1889.307981803512	0.0	97.5034762661648	0.029201154273508043	0.0	0.0	108.58363377884886	2953.3980249849546	1248.718729784492	102.24360707674535	1013.2454706362183	315.5149513648532	849.4825986363982
PWY-5860	683.5563973626987	0.0	900.2067473195095	0.0	0.0	0.0	0.0	0.0	133.73684175319116	0.0	300.8880676867576	41.038079401065694	362.7423683317534	433.77239216098104	230.3845588488423
PWY-5861	845.6783271316293	0.0	1232.1169566394815	0.0	0.0	42.525442719584284	0.0	118.05816077373855	181.2421100892553	447.5293178501957	437.8724116265679	65.25912010148392	755.7335594996778	699.8126242411722	330.51265397764274
PWY-5862	683.5563973626987	0.0	900.2067473195095	0.0	0.0	0.0	0.0	0.0	133.73684175319116	0.0	300.8880676867576	41.038079401065694	362.7423683317534	433.77239216098104	230.3845588488423
PWY-5863	500.88806072085043	0.0	691.622925479393	0.0	0.0	23.28612633445821	0.0	63.87746741798376	98.45040095237711	352.2607082291199	243.85050126217828	34.24057866086791	435.60676211725377	422.39906585837565	189.44776723389148
PWY-5896	941.0559762296526	0.0	1298.0330230911493	0.0	0.0	0.0	0.0	0.0	193.62071368535968	0.0	438.89919907981727	60.47466837725314	525.743296708574	615.2150044533257	329.19433131312206
PWY-5897	1048.1034479949851	0.0	1596.445617617607	0.0	0.0	55.91400229190759	0.0	153.71061583248638	233.24124289316538	581.6708938166211	568.0936984908062	84.54216026988135	961.936978928199	880.2091355201319	420.98384176550326
PWY-5898	1048.1034479949851	0.0	1596.445617617607	0.0	0.0	55.91400229190759	0.0	153.71061583248638	233.24124289316538	581.6708938166211	568.0936984908062	84.54216026988135	961.936978928199	880.2091355201319	420.98384176550326
PWY-5899	1048.1034479949851	0.0	1596.445617617607	0.0	0.0	55.91400229190759	0.0	153.71061583248638	233.24124289316538	581.6708938166211	568.0936984908062	84.54216026988135	961.936978928199	880.2091355201319	420.98384176550326
PWY-5910	5339.379240936915	0.0	2631.6444737924635	1461.3457059201241	0.0	3.043788121393199	305.6455501315114	0.0	322.69222760867433	159.86676802664772	1463.7994906570518	0.0	467.5842906300401	630.6969274857461	872.6979059132977
PWY-5913	7097.089183670068	0.0	10826.252020917507	102.3094005326119	33.96985595866033	716.7985335186922	404.47504350097205	1449.7529522291966	1184.315743587245	3267.5913525805468	4550.485224150304	1299.1146370846825	4720.572631100146	3461.878628635943	2378.389736369829
PWY-5918	3513.730318856798	0.0	4978.389373152887	0.0	0.0	0.3776706528371282	174.75922072123714	269.81236992096245	861.5299760330626	2949.8002261166966	2233.4882785375776	967.9605883950799	3092.61355684306	2386.1944270155045	1741.8893399768513
PWY-5920	2550.0472977370123	0.0	1556.744196619043	0.0	0.0	0.0	0.0	0.0	369.9468542155031	1375.393839808559	1133.7784776780559	772.5655458288757	2306.5895013648046	1852.4752627792052	1074.7816550351386
PWY-5940	0.0	0.0	6.25881595045295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5941	218.5925427180613	0.0	885.5208594894507	0.0	0.0	0.0	0.0	0.0	431.5518722160251	103.63446113812661	174.58732247201584	206.93456977159937	224.81086956661912	113.8591831758826	227.4253314977495
PWY-5971	9053.955032006112	0.0	907.6137190898338	0.0	0.0	0.0	0.0	0.0	0.0	3326.186091466663	1268.0135637016497	0.0	1303.661866975565	2806.9943363879647	1194.4025750472028
PWY-5973	15074.399266776125	0.0	22540.82573718393	1904.9964621960003	534.8042373081685	1001.4182423665768	658.338926333608	2383.992129699761	2531.0419365623593	2673.5381789564526	9891.52038796873	1911.7132871866654	10048.934148480932	7513.202295563699	3950.9142505250265
PWY-5989	6907.718147496241	0.0	578.9113508572163	0.0	0.0	0.0	0.0	0.0	0.0	3917.5181394418523	885.1146753407096	0.0	954.4770593975978	2195.513482781664	932.0283130181075
PWY-6071	821.722280502041	0.0	27.73393952764156	0.0	0.0	0.0	0.0	0.0	0.0	1831.18431780489	0.0	0.0	0.0	0.0	85.62272832409128
PWY-6107	0.01531322337788774	0.0	15.293463610360606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26873460319393755
PWY-6121	14782.326646904716	194.2	19707.236114402007	1443.8175465857894	473.42369078866574	858.1163675674057	783.4626494654473	2197.313216129015	2720.4162668641984	4127.906485933667	9488.496925897409	2053.369641622285	8968.396841830418	6710.503398999216	3626.374018248969
PWY-6122	14663.414990826652	194.2	19959.461117254086	1500.5621790763578	483.470983812491	859.9713226275397	787.0851671182969	2220.3211677177756	2763.150856597933	3825.9071879521985	9636.15859703015	2006.9391189878424	8956.467670284534	6747.513224904178	3617.793152422552
PWY-6123	13135.06124708518	146.31668358049095	17925.79730979259	1375.842500197497	316.33856355186475	866.3018914627947	705.673535766785	2148.44638081136	2461.814682731874	3517.2103227532543	8127.277554207843	1753.0864861213884	7483.854315643511	5735.08357068013	3318.957852066817
PWY-6125	9208.98287842224	0.0	19219.120670839508	173.1621005938266	445.5345765408134	792.8361239351161	583.9564108498381	2289.638314140133	2577.2415216490376	3608.2751380118752	8568.818086146523	2019.6401380981054	8315.80433636567	6357.765957572249	3757.1980222118877
PWY-6126	15045.315267592048	0.0	22906.65727584799	175.25060679042465	362.6018102923625	1160.7726975976739	746.6686493553865	2940.3870844221256	3357.137472440276	3626.95334966177	9858.823207573718	2368.5061294355796	9130.648346714528	7531.402404587528	4640.308154202377
PWY-6142	0.0	0.0	210.86836342722563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511.7332517296884	1505.9273171485065	34.3446321793996
PWY-6143	0.0	0.0	32.11122239785966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.664953186836382	0.0
PWY-6145	0.0	0.0	2.9266793189349914e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022611017084050744	0.0
PWY-6147	7303.49603396941	0.0	15472.984111850428	1254.1169030390731	304.2981433980682	829.6924721706611	506.5543146293799	1894.7337701816828	1652.4411705818272	3477.8637788618753	7240.077802100312	1477.1271796675305	7267.651312245646	4775.919782958166	3143.795695163048
PWY-6148	0.0	0.0	1.0737450959999546e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.61078943883314	0.0	287.0475858115959	0.0
PWY-6151	10343.859116216776	0.0	14172.962700414208	1666.9445750718385	288.3695176284654	903.7909559363288	595.2113913076336	2162.349080839906	1638.018898597689	3426.3357294035754	5661.784038021745	1021.3062137621645	4627.459659209332	2778.134671225905	2539.828077060708
PWY-6163	12724.368888566165	0.0	19144.74364298758	1254.1169030390731	471.1270357255409	947.8467826895874	771.7256072184691	2246.405919757588	2340.013261205232	4017.2273122735965	8703.174551700467	1692.4446506689274	8222.47104012525	5905.755870964944	3094.353534722761
PWY-6165	0.0	0.0	42.477395475204716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.89375846928831	244.3121061137357	0.0	540.576855526202	0.0
PWY-6174	0.0	0.0	4.0370286800396914e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.3348997061724	0.0
PWY-6182	1015.6462728574836	0.0	79.33136669944638	0.0	0.0	0.0	0.0	0.0	0.0	2992.8366924736483	0.0	0.0	0.0	0.0	111.76980340416127
PWY-6185	967.2365201109122	0.0	14.628062648266953	0.0	0.0	0.0	0.0	0.0	0.0	1965.467222396729	0.0	0.0	0.0	0.0	92.63259567418781
PWY-621	13862.992741600998	128.67044895312782	28432.450001737136	4797.69952338517	161.98283418149342	2142.167332129058	496.51885588000687	4957.741381962715	3880.358903358695	457.3527958033519	11217.314353474016	1527.4830827134424	8973.805674160722	2794.7733289185203	4435.472589478313
PWY-6210	0.0	0.0	178.76726100454047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.12031450057597
PWY-6263	816.1739311085175	0.0	4156.278507267335	0.0	0.0	0.3399031861407009	0.0	0.0	0.0	0.0	2158.8103208452862	346.18100117573005	2304.9206808723893	2109.203360705552	673.7192348644152
